1	1	1	0	0	1	84.05	0.063	0.937	0	0	2
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	0	1	1	0	0	999	0.056	0.94	0	0.005	2
0	0	0	1	0	0	50.62	0	0.353	0	0.647	4
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
0	0	0	0	0	1	75.38	0	0.117	0	0.883	4
1	1	0	0	0	0	999	0.006	0.994	0	0	2
1	0	0	1	0	0	66.03	0.004	0.643	0	0.353	2
0	0	0	0	0	0	40.06	0	0.117	0	0.883	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	0	0	0	0	1	64.62	0	0.117	0	0.883	4
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	1	1	1	1	1	93.02	0.957	0	0.043	0	1
1	1	0	1	0	0	41.85	0.15	0.85	0	0	2
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	0	0	0	0	0	40.63	0	0.117	0	0.883	4
1	1	1	1	0	0	80.25	0.65	0.35	0	0	1
0	1	999	1	1	1	66.16	0.75	0	0.25	0	1
1	0	0	0	1	1	75.07	0.003	0	0.937	0.06	3
1	0	0	0	0	1	93.96	0	0.307	0	0.693	4
0	0	0	0	0	0	55.38	0	0.117	0	0.883	4
1	0	1	1	1	1	999	0.337	0	0.663	0	3
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	1	0	1	0	999	0.687	0	0.313	0	1
0	0	0	0	0	0	85.81	0	0.117	0	0.883	4
0	0	1	1	1	1	999	0.122	0	0.877	0	3
1	0	0	1	1	0	999	0.031	0	0.964	0.006	3
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	1	0	1	1	1	999	0.275	0	0.725	0	3
1	1	1	0	0	0	999	0.063	0.937	0	0	2
1	1	1	1	1	1	64.33	0.957	0	0.043	0	1
1	1	999	1	1	0	999	0.916	0	0.084	0	1
0	1	1	1	1	0	999	0.859	0	0.141	0	1
1	0	1	0	1	0	999	0.048	0	0.951	0.001	3
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	1	0	1	1	999	0.687	0	0.313	0	1
1	1	1	1	1	0	41.56	0.957	0	0.043	0	1
0	0	0	0	0	0	47.47	0	0.117	0	0.883	4
0	1	1	1	1	0	999	0.859	0	0.141	0	1
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	1	0	0	0	0	999	0.001	0.999	0	0	2
1	1	1	1	0	0	64.77	0.65	0.35	0	0	1
1	0	1	0	1	1	999	0.048	0	0.951	0.001	3
1	1	1	1	1	1	85.2	0.957	0	0.043	0	1
0	1	1	0	0	0	999	0.013	0.987	0	0	2
1	0	0	0	0	0	60.65	0	0.307	0	0.693	4
1	0	0	0	0	1	999	0	0.307	0	0.693	4
0	1	0	1	1	1	999	0.275	0	0.725	0	3
1	1	1	0	1	1	999	0.687	0	0.313	0	1
1	0	1	1	1	0	999	0.337	0	0.663	0	3
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	1	1	0	0	1	78.58	0.013	0.987	0	0	2
0	1	0	1	1	1	67.17	0.275	0	0.725	0	3
1	1	1	1	0	1	43.2	0.65	0.35	0	0	1
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	1	1	1	1	0	68.9	0.957	0	0.043	0	1
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
1	1	0	0	1	1	999	0.121	0	0.879	0	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	1	1	0	1	999	0.011	0.972	0	0.017	2
0	1	0	1	0	1	999	0.033	0.967	0	0	2
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	1	0	0	0	86.44	0.002	0.977	0	0.021	2
0	0	999	0	0	0	999	0	0.231	0	0.769	4
1	1	1	1	1	0	71.41	0.957	0	0.043	0	1
0	0	1	1	0	0	48.4	0.011	0.972	0	0.017	2
1	1	1	1	1	0	78.45	0.957	0	0.043	0	1
1	1	1	0	0	1	47.27	0.063	0.937	0	0	2
0	0	0	0	1	1	999	0.001	0	0.763	0.236	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	1	0	1	1	999	0.687	0	0.313	0	1
1	0	1	1	1	0	999	0.337	0	0.663	0	3
1	0	1	0	1	1	999	0.048	0	0.951	0.001	3
1	999	0	0	0	0	999	0.001	0.406	0	0.593	4
1	0	0	0	0	1	64.76	0	0.307	0	0.693	4
1	1	0	1	1	0	999	0.58	0	0.42	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	0	1	0	0	50.16	0.004	0.643	0	0.353	2
0	0	1	0	1	1	999	0.014	0	0.982	0.004	3
1	1	1	0	0	0	999	0.063	0.937	0	0	2
1	0	0	0	0	1	64.77	0	0.307	0	0.693	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	1	0	0	0	999	0.063	0.937	0	0	2
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	1	0	1	0	0	66.98	0.15	0.85	0	0	2
0	0	0	1	1	0	999	0.008	0	0.965	0.026	3
1	1	1	0	1	0	999	0.687	0	0.313	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	1	1	1	1	1	77.72	0.859	0	0.141	0	1
1	1	1	0	1	0	92.57	0.687	0	0.313	0	1
1	1	1	999	1	1	999	0.917	0	0.083	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	0	0	0	1	48.76	0	0.307	0	0.693	4
1	0	0	0	0	1	999	0	0.307	0	0.693	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	0	0	0	0	80.8	0	0.117	0	0.883	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	0	1	0	1	0	86.98	0.048	0	0.951	0.001	3
0	0	999	0	0	1	52.28	0	0.231	0	0.769	4
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	0	0	999	0	1	999	0	0.347	0	0.652	4
1	1	1	1	1	0	34.78	0.957	0	0.043	0	1
1	0	0	0	999	0	999	0.001	0.237	0.213	0.549	4
0	1	0	0	0	0	999	0.001	0.999	0	0	2
0	0	0	1	1	1	37.24	0.008	0	0.965	0.026	3
0	0	1	0	0	0	999	0	0.934	0	0.066	2
1	1	1	1	1	1	999	0.957	0	0.043	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	1	0	1	0	999	0.048	0	0.951	0.001	3
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	0	0	0	1	999	0	0.307	0	0.693	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	0	1	0	0	49.67	0.004	0.643	0	0.353	2
1	1	1	0	0	0	88.94	0.063	0.937	0	0	2
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	1	0	1	1	999	0.048	0	0.951	0.001	3
0	0	0	1	0	0	999	0	0.353	0	0.647	4
0	0	0	1	0	0	999	0	0.353	0	0.647	4
0	0	1	0	1	1	44.18	0.014	0	0.982	0.004	3
0	0	0	0	1	1	71.18	0.001	0	0.763	0.236	3
1	1	1	1	1	1	45.28	0.957	0	0.043	0	1
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	1	1	0	0	0	999	0.013	0.987	0	0	2
1	0	1	0	1	1	999	0.048	0	0.951	0.001	3
1	0	1	1	0	0	999	0.056	0.94	0	0.005	2
1	0	1	0	0	0	92.29	0.002	0.977	0	0.021	2
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	999	1	1	1	1	999	0.646	0	0.354	0	1
1	1	1	1	1	1	83.83	0.957	0	0.043	0	1
0	1	0	0	0	1	999	0.001	0.999	0	0	2
1	1	1	1	0	0	999	0.65	0.35	0	0	1
1	1	1	0	0	1	56.92	0.063	0.937	0	0	2
1	1	0	1	1	0	999	0.58	0	0.42	0	1
0	0	0	1	1	0	999	0.008	0	0.965	0.026	3
1	0	999	0	0	0	999	0.001	0.501	0	0.498	2
0	1	1	0	1	1	999	0.376	0	0.624	0	3
1	999	999	1	1	1	28.02	0.766	0	0.233	0.001	1
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	0	0	0	1	1	999	0.003	0	0.937	0.06	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	0	0	0	1	76.17	0.006	0.994	0	0	2
999	999	999	999	1	0	999	0.547	0	0.438	0.015	1
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	0	0	1	1	1	999	0.031	0	0.964	0.006	3
0	1	0	1	1	0	999	0.275	0	0.725	0	3
0	1	0	0	0	0	85.1	0.001	0.999	0	0	2
1	1	1	1	1	0	95.39	0.957	0	0.043	0	1
1	0	0	0	0	1	67.72	0	0.307	0	0.693	4
1	0	0	1	0	0	69.81	0.004	0.643	0	0.353	2
1	0	0	1	1	0	88.15	0.031	0	0.964	0.006	3
0	0	0	0	0	1	64.18	0	0.117	0	0.883	4
1	1	1	1	0	1	81.49	0.65	0.35	0	0	1
0	1	999	999	999	1	999	0.347	0.434	0.218	0	2
1	0	0	0	0	0	45.03	0	0.307	0	0.693	4
0	0	0	0	0	1	91.3	0	0.117	0	0.883	4
0	0	0	0	1	0	999	0.001	0	0.763	0.236	3
1	999	1	0	0	0	999	0.024	0.962	0	0.013	2
0	0	1	0	0	0	83.98	0	0.934	0	0.066	2
1	0	0	0	1	1	52.09	0.003	0	0.937	0.06	3
0	1	1	0	1	0	999	0.376	0	0.624	0	3
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	1	0	0	1	66.05	0.002	0.977	0	0.021	2
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	0	0	1	1	0	999	0.008	0	0.965	0.026	3
0	0	0	1	1	0	53.89	0.008	0	0.965	0.026	3
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	1	1	1	1	1	999	0.957	0	0.043	0	1
0	999	0	0	0	0	70.29	0	0.17	0	0.829	4
1	1	0	0	0	1	81.38	0.006	0.994	0	0	2
0	0	1	0	0	0	999	0	0.934	0	0.066	2
1	0	0	0	1	0	74.03	0.003	0	0.937	0.06	3
1	0	1	1	1	1	69.94	0.337	0	0.663	0	3
0	0	0	1	1	1	999	0.008	0	0.965	0.026	3
1	1	1	1	1	0	80.51	0.957	0	0.043	0	1
1	0	1	1	1	0	92.83	0.337	0	0.663	0	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	999	0	0	1	999	0	0.231	0	0.769	4
0	0	0	0	0	1	56.85	0	0.117	0	0.883	4
1	999	0	1	1	0	999	0.292	0	0.705	0.003	3
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	0	0	0	1	78.53	0	0.117	0	0.883	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	0	0	1	1	999	0.003	0	0.937	0.06	3
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
0	1	1	1	1	0	999	0.859	0	0.141	0	1
0	0	0	0	0	1	45.5	0	0.117	0	0.883	4
1	1	0	1	1	0	999	0.58	0	0.42	0	1
1	1	1	0	0	1	999	0.063	0.937	0	0	2
1	1	1	0	1	1	999	0.687	0	0.313	0	1
1	0	0	0	0	0	68.99	0	0.307	0	0.693	4
1	0	1	999	0	1	74.88	0.014	0.969	0	0.017	2
1	1	1	1	0	0	44.58	0.65	0.35	0	0	1
0	0	1	1	1	1	999	0.122	0	0.877	0	3
1	0	0	0	0	0	69.47	0	0.307	0	0.693	4
1	1	1	0	1	0	999	0.687	0	0.313	0	1
1	1	1	1	1	0	75.05	0.957	0	0.043	0	1
1	0	1	1	1	1	91.4	0.337	0	0.663	0	3
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	1	0	0	1	0	999	0.121	0	0.879	0	3
1	0	1	1	0	1	999	0.056	0.94	0	0.005	2
0	0	0	0	0	1	68.48	0	0.117	0	0.883	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	0	0	1	1	1	999	0.031	0	0.964	0.006	3
0	1	0	0	0	1	999	0.001	0.999	0	0	2
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	1	0	0	1	1	999	0.121	0	0.879	0	3
0	1	1	1	0	0	999	0.262	0.738	0	0	2
0	1	1	1	1	0	999	0.859	0	0.141	0	1
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
1	1	0	1	0	1	63.89	0.15	0.85	0	0	2
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
0	0	0	1	0	0	72.56	0	0.353	0	0.647	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	0	0	1	1	55.7	0.121	0	0.879	0	3
1	0	0	0	0	1	68.86	0	0.307	0	0.693	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	0	0	1	1	0	58.1	0.031	0	0.964	0.006	3
1	0	0	1	1	0	999	0.031	0	0.964	0.006	3
0	1	0	0	1	1	999	0.036	0	0.964	0	3
0	0	0	1	1	0	64.59	0.008	0	0.965	0.026	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	0	0	0	1	62.97	0	0.307	0	0.693	4
1	0	0	1	1	1	64.55	0.031	0	0.964	0.006	3
1	0	0	0	0	1	78.71	0	0.307	0	0.693	4
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	999	1	1	1	1	999	0.869	0	0.131	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	0	0	0	1	67.63	0.006	0.994	0	0	2
0	0	1	0	0	0	27.01	0	0.934	0	0.066	2
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	1	1	0	0	0	999	0.063	0.937	0	0	2
1	0	0	0	1	1	999	0.003	0	0.937	0.06	3
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	1	0	1	0	1	52.24	0.15	0.85	0	0	2
1	1	0	1	1	1	999	0.58	0	0.42	0	1
1	0	0	1	0	0	999	0.004	0.643	0	0.353	2
0	0	0	0	1	0	55.64	0.001	0	0.763	0.236	3
0	1	0	0	0	1	60.59	0.001	0.999	0	0	2
1	1	0	1	1	1	79.4	0.58	0	0.42	0	1
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
1	1	1	1	1	1	999	0.957	0	0.043	0	1
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	0	0	0	1	63.21	0	0.117	0	0.883	4
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	999	1	0	1	0	36.84	0.397	0	0.602	0	3
1	1	1	1	1	0	65.4	0.957	0	0.043	0	1
1	0	0	0	0	1	999	0	0.307	0	0.693	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	1	0	0	0	999	0	0.934	0	0.066	2
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	1	1	1	1	999	0.337	0	0.663	0	3
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	0	0	0	0	1	40.89	0	0.307	0	0.693	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	1	1	1	0	72.08	0.337	0	0.663	0	3
1	1	1	1	0	0	81.9	0.65	0.35	0	0	1
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	999	999	1	0	1	999	0.268	0.633	0	0.099	2
1	1	1	1	1	1	62.06	0.957	0	0.043	0	1
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	999	0	1	0	1	999	0.047	0.704	0	0.249	2
1	0	999	0	0	1	999	0.001	0.501	0	0.498	2
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	0	0	1	0	59.55	0.003	0	0.937	0.06	3
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	1	1	0	0	1	999	0.063	0.937	0	0	2
0	0	0	0	0	0	55.37	0	0.117	0	0.883	4
1	0	1	1	0	1	68.88	0.056	0.94	0	0.005	2
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	1	1	0	1	0	90.54	0.687	0	0.313	0	1
1	1	1	1	1	1	999	0.957	0	0.043	0	1
0	0	0	0	1	1	999	0.001	0	0.763	0.236	3
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	1	1	0	0	999	0.056	0.94	0	0.005	2
1	0	1	1	0	1	69.64	0.056	0.94	0	0.005	2
0	0	0	0	0	1	79.3	0	0.117	0	0.883	4
1	1	1	1	1	0	44.24	0.957	0	0.043	0	1
0	0	0	1	1	1	65	0.008	0	0.965	0.026	3
0	0	1	0	0	0	999	0	0.934	0	0.066	2
0	0	0	1	0	0	999	0	0.353	0	0.647	4
1	0	1	0	0	1	59.73	0.002	0.977	0	0.021	2
1	0	0	0	1	0	999	0.003	0	0.937	0.06	3
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	1	1	1	1	0	999	0.957	0	0.043	0	1
999	1	0	0	0	0	999	0.004	0.996	0	0	2
1	0	0	0	0	0	65.69	0	0.307	0	0.693	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	0	0	0	0	0	40.29	0	0.117	0	0.883	4
1	1	1	1	1	0	83.35	0.957	0	0.043	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	1	1	1	0	999	0.337	0	0.663	0	3
0	0	0	0	0	1	87.72	0	0.117	0	0.883	4
1	0	0	1	1	0	999	0.031	0	0.964	0.006	3
999	999	1	999	0	0	999	0.104	0.877	0	0.019	2
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	1	1	1	0	89.34	0.957	0	0.043	0	1
0	1	1	1	1	1	51.34	0.859	0	0.141	0	1
1	0	1	1	1	0	67.74	0.337	0	0.663	0	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	0	0	0	0	999	0	0.307	0	0.693	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	999	0	1	0	999	0.023	0	0.943	0.033	3
1	1	0	0	1	1	999	0.121	0	0.879	0	3
0	0	1	0	0	0	70.53	0	0.934	0	0.066	2
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	999	0	0	1	1	999	0.038	0	0.92	0.042	3
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	0	1	1	0	999	0.031	0	0.964	0.006	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	0	0	0	0	71.77	0	0.117	0	0.883	4
1	1	1	1	1	0	46.05	0.957	0	0.043	0	1
1	0	0	0	0	1	999	0	0.307	0	0.693	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	0	0	1	1	62.09	0.003	0	0.937	0.06	3
1	1	1	0	1	0	89.81	0.687	0	0.313	0	1
1	0	0	0	0	1	75.07	0	0.307	0	0.693	4
1	0	1	0	1	1	999	0.048	0	0.951	0.001	3
1	0	1	1	0	0	999	0.056	0.94	0	0.005	2
0	0	0	0	0	1	66.19	0	0.117	0	0.883	4
999	1	1	1	1	0	999	0.944	0	0.056	0	1
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	1	0	0	1	1	999	0.121	0	0.879	0	3
1	1	1	0	0	0	999	0.063	0.937	0	0	2
0	0	1	1	1	0	78.65	0.122	0	0.877	0	3
1	0	0	0	0	0	81.32	0	0.307	0	0.693	4
1	0	1	1	0	0	87.88	0.056	0.94	0	0.005	2
1	1	0	0	0	1	999	0.006	0.994	0	0	2
1	0	0	0	0	1	69.3	0	0.307	0	0.693	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	0	0	1	0	1	999	0	0.353	0	0.647	4
1	0	1	0	1	1	63.03	0.048	0	0.951	0.001	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	1	1	1	1	999	0.957	0	0.043	0	1
0	0	0	1	0	0	999	0	0.353	0	0.647	4
0	0	1	0	0	1	69.56	0	0.934	0	0.066	2
1	1	1	1	1	1	73.13	0.957	0	0.043	0	1
0	0	0	0	1	1	999	0.001	0	0.763	0.236	3
1	1	1	0	1	1	68.67	0.687	0	0.313	0	1
999	0	0	0	0	0	61.53	0	0.186	0	0.814	4
0	0	0	0	0	1	78.87	0	0.117	0	0.883	4
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
1	1	0	1	0	0	79.43	0.15	0.85	0	0	2
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	999	1	0	1	1	999	0.397	0	0.602	0	3
1	0	1	999	0	1	999	0.014	0.969	0	0.017	2
0	0	999	0	0	0	999	0	0.231	0	0.769	4
1	0	0	0	1	0	999	0.003	0	0.937	0.06	3
1	1	1	0	0	1	999	0.063	0.937	0	0	2
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	1	0	0	0	0	999	0.001	0.999	0	0	2
0	0	1	0	0	0	999	0	0.934	0	0.066	2
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	1	1	1	0	82.29	0.957	0	0.043	0	1
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	0	1	1	0	999	0.031	0	0.964	0.006	3
0	0	0	0	1	0	999	0.001	0	0.763	0.236	3
0	0	0	0	0	1	64.75	0	0.117	0	0.883	4
1	0	1	0	0	1	77.94	0.002	0.977	0	0.021	2
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	0	0	1	0	42.3	0.121	0	0.879	0	3
1	1	0	1	0	1	999	0.15	0.85	0	0	2
1	0	1	1	1	0	90.03	0.337	0	0.663	0	3
1	1	1	1	1	1	72.7	0.957	0	0.043	0	1
0	0	1	1	1	0	999	0.122	0	0.877	0	3
1	0	0	0	1	0	999	0.003	0	0.937	0.06	3
1	0	0	0	1	1	999	0.003	0	0.937	0.06	3
0	0	0	1	0	0	999	0	0.353	0	0.647	4
1	0	0	0	0	0	50.98	0	0.307	0	0.693	4
0	0	1	0	0	0	999	0	0.934	0	0.066	2
1	0	0	0	0	1	64.8	0	0.307	0	0.693	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
0	1	1	0	0	1	999	0.013	0.987	0	0	2
0	1	1	0	1	0	999	0.376	0	0.624	0	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	1	1	0	1	0	999	0.687	0	0.313	0	1
1	0	1	1	1	1	999	0.337	0	0.663	0	3
0	0	1	1	1	0	999	0.122	0	0.877	0	3
1	0	1	1	1	0	999	0.337	0	0.663	0	3
1	1	1	0	1	0	97.67	0.687	0	0.313	0	1
1	0	0	0	1	1	45.98	0.003	0	0.937	0.06	3
0	1	1	1	0	1	80.99	0.262	0.738	0	0	2
1	0	0	0	1	1	999	0.003	0	0.937	0.06	3
0	0	1	0	0	1	999	0	0.934	0	0.066	2
1	0	0	0	0	1	43.84	0	0.307	0	0.693	4
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	999	1	1	0	0	999	0.41	0.588	0	0.002	2
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	1	1	0	1	1	83.94	0.687	0	0.313	0	1
0	0	1	0	0	1	999	0	0.934	0	0.066	2
1	1	1	999	1	1	999	0.917	0	0.083	0	1
0	0	1	0	0	1	71.25	0	0.934	0	0.066	2
0	1	1	999	0	1	999	0.082	0.918	0	0	2
1	1	0	0	1	0	49.19	0.121	0	0.879	0	3
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	0	0	1	0	1	999	0.004	0.643	0	0.353	2
0	0	0	0	0	1	43.66	0	0.117	0	0.883	4
0	0	0	1	0	0	999	0	0.353	0	0.647	4
0	0	0	0	0	1	999	0	0.117	0	0.883	4
1	0	0	1	0	0	81.36	0.004	0.643	0	0.353	2
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	1	1	1	1	0	999	0.957	0	0.043	0	1
1	0	0	0	0	1	999	0	0.307	0	0.693	4
1	0	0	0	1	0	999	0.003	0	0.937	0.06	3
1	1	1	1	0	0	78.62	0.65	0.35	0	0	1
1	0	1	0	1	1	57.34	0.048	0	0.951	0.001	3
1	1	1	1	1	1	85.86	0.957	0	0.043	0	1
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	0	0	0	1	0	999	0.003	0	0.937	0.06	3
1	999	999	1	0	0	50.53	0.268	0.633	0	0.099	2
0	1	1	0	0	0	999	0.013	0.987	0	0	2
1	1	1	1	1	1	999	0.957	0	0.043	0	1
1	0	0	0	0	1	47.06	0	0.307	0	0.693	4
1	1	1	0	1	0	999	0.687	0	0.313	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
0	0	1	0	0	1	999	0	0.934	0	0.066	2
1	0	1	0	1	1	52.25	0.048	0	0.951	0.001	3
1	0	0	0	0	1	73.92	0	0.307	0	0.693	4
1	0	1	1	1	1	85.22	0.337	0	0.663	0	3
1	1	1	1	1	0	69.47	0.957	0	0.043	0	1
1	0	1	1	1	0	999	0.337	0	0.663	0	3
0	0	0	1	0	1	78.29	0	0.353	0	0.647	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	0	1	0	0	0	67.62	0	0.934	0	0.066	2
1	0	1	0	0	0	999	0.002	0.977	0	0.021	2
1	0	0	1	1	0	77.97	0.031	0	0.964	0.006	3
1	0	0	0	0	0	999	0	0.307	0	0.693	4
1	1	1	1	1	1	50.96	0.957	0	0.043	0	1
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	0	1	0	0	1	999	0.002	0.977	0	0.021	2
1	1	0	0	0	1	999	0.006	0.994	0	0	2
1	0	1	1	1	0	999	0.337	0	0.663	0	3
1	0	1	0	1	1	71.88	0.048	0	0.951	0.001	3
0	0	0	0	0	0	999	0	0.117	0	0.883	4
1	1	1	1	1	0	999	0.957	0	0.043	0	1
0	1	1	1	1	0	999	0.859	0	0.141	0	1
1	1	1	1	1	1	71.42	0.957	0	0.043	0	1
1	0	1	0	1	0	999	0.048	0	0.951	0.001	3
1	1	1	1	1	1	36.18	0.957	0	0.043	0	1
1	1	0	0	0	0	999	0.006	0.994	0	0	2
1	0	1	1	1	1	999	0.337	0	0.663	0	3
1	1	1	1	1	1	999	0.957	0	0.043	0	1
0	1	1	0	0	0	999	0.013	0.987	0	0	2
