4868,2,0,1,2,1,1,3,1,1,3,1,-0.233278004,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,1.080094945,1.081684111,2.261636324,1.011770704,1.073206874,0,0,0
4870,1,1,3,3,2,2,2,2,2,3,2,-0.233278004,2,2,2,2,3,2,1,2,999,2,3,999,2,2,2,5,4,5,5,4,6,2,2,2,2,2,2,0,4,15,0,2,1,2,2,2,-0.723275522,0,2,0.662330169,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,0
4871,2,0,2,3,3,2,3,2,3,3,2,-0.813784527,1,1,2,1,1,2,1,1,2,1,1,3,2,2,2,0,3,0,0,2,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0.866622302,0,2,999,2.4007891,2.261636324,1.011770704,-0.805016378,0,0,0
4900,1,1,2,2,2,2,3,2,3,3,3,0.927735042,2,1,1,3,1,1,999,1,1,999,1,1,2,2,2,6,3,5,4,4,4,2,1,2,2,2,2,1,0,1,1,0,1,1,1,2,0.07167339,0,2,0.103005941,-0.237420877,-0.267930683,-0.315158415,-0.805016378,0,0,0
4901,2,0,1,1,1,1,1,1,1,1,1,999,1,1,2,1,1,2,1,1,2,1,1,3,2,2,2,4,10,2,5,2,3,1,2,2,2,2,2,30,30,30,15,20,30,1,2,2,0.866622302,0,2,1.558314351,2.4007891,0.996852821,2.338699822,-0.805016378,0,0,0
4904,2,0,2,2,2,1,2,2,1,3,3,0.347228519,1,2,1,1,3,1,1,2,1,1,3,1,2,2,2,30,10,2,7,12,2,2,2,1,2,2,2,25,30,30,25,20,15,2,2,2,999,0,2,0.103005941,1.081684111,0.996852821,1.011770704,-0.056085745,0,0,0
4908,1,1,3,1,3,2,1,2,2,1,2,0.347228519,2,2,2,2,2,2,2,999,2,3,999,3,1,1,1,0,0,0,0,0,0,1,1,1,2,2,1,30,30,0,15,17,0,1,1,1,1.661571214,0,2,999,-0.237420877,-1.532714186,-1.642087533,-0.805016378,0,0,0
4915,2,0,3,2,2,2,3,2,3,3,3,0.347228519,999,1,2,999,1,3,999,1,1,999,1,2,2,2,2,12,7,10,4,5,6,2,2,2,2,2,2,30,30,30,5,6,7,999,2,2,0.07167339,0,2,-0.746149254,-0.237420877,0.996852821,1.011770704,-0.056085745,0,0,0
4917,2,0,3,1,2,2,1,3,3,1,3,-1.974797573,2,2,2,2,2,3,1,999,2,2,999,3,2,2,2,0,0,1,0,0,8,1,1,1,2,2,2,30,30,30,8,7,15,2,1,2,1.661571214,0,1,0.406082549,1.081684111,0.996852821,1.011770704,1.073206874,0,0,0
4918,1,1,2,1,2,2,1,2,2,1,2,0.927735042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,-1.420161651,-0.237420877,-0.267930683,-0.315158415,1.521374656,0,0,0
4921,1,1,2,2,3,2,2,2,3,3,2,0.927735042,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,0,2,8,0,1,2,1,1,2,1,0,10,0,0,1,0,1,1,1,-0.723275522,0,2,-1.420161651,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,0
4926,2,0,3,2,2,2,2,2,3,3,3,-1.39429105,2,2,2,999,2,2,999,1,1,999,2,2,2,2,2,1,5,3,1,6,7,2,2,2,2,1,2,0,0,0,0,0,0,1,1,2,0.07167339,0,2,0.103005941,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,0,0
4928,1,1,2,999,999,3,999,999,3,999,999,-0.233278004,2,999,999,2,999,999,2,999,999,3,999,999,2,999,999,0,999,999,0,999,999,1,999,999,2,999,999,0,999,999,0,999,999,1,999,999,0.07167339,0,2,999,-0.237420877,999,999,-0.805016378,0,999,999
4939,1,1,1,999,3,1,999,2,1,999,3,1.508241564,1,999,1,1,999,1,1,999,1,1,999,1,1,999,2,0,999,1,0,999,4,1,999,1,1,999,2,0,999,30,0,999,8,1,999,1,-0.723275522,0,2,-1.420161651,1.081684111,999,-0.315158415,-0.805016378,0,999,0
4942,1,1,2,2,3,2,2,3,3,3,3,-0.813784527,1,1,2,1,1,999,1,1,999,1,1,999,2,2,2,2,5,20,2,2,10,1,1,2,1,2,2,0,5,25,0,1,8,1,1,1,0.07167339,0,2,-0.267929848,-1.556525866,-1.532714186,-1.642087533,-0.056085745,0,0,0
4945,1,1,3,3,3,3,2,1,3,2,1,0.347228519,2,2,2,999,2,2,999,1,1,999,2,2,2,2,1,5,5,0,6,6,0,2,2,1,2,2,1,30,30,0,5,10,0,1,1,1,0.07167339,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,-1.770555896,1,1,1
4950,1,1,3,2,2,3,2,2,3,3,3,0.347228519,2,2,2,3,2,3,2,2,2,3,3,3,1,2,1,0,0,0,0,0,0,1,1,1,2,2,2,0,0,0,0,0,0,2,2,2,0.07167339,0,2,0.103005941,-0.237420877,0.996852821,-0.315158415,0.555835138,0,0,0
4953,1,1,1,2,2,1,2,3,1,3,3,1.508241564,1,1,2,1,1,999,1,1,999,1,1,999,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,0.662330169,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,0
4955,2,0,3,3,1,2,2,1,2,3,1,0.347228519,2,2,2,2,3,2,2,2,1,3,3,2,2,1,2,15,0,0,8,0,0,2,1,1,2,2,2,30,30,30,20,20,10,2,2,1,0.07167339,0,2,-0.746149254,2.4007891,2.261636324,2.338699822,-0.056085745,1,1,1
4960,2,0,3,2,2,2,2,2,3,3,2,0.347228519,2,2,2,3,2,3,2,2,2,3,3,3,2,2,2,12,7,10,8,9,8,2,2,2,2,2,2,30,29,30,10,6,10,2,2,2,0.07167339,0,2,-1.420161651,2.4007891,2.261636324,1.011770704,-1.770555896,0,0,0
4961,2,0,3,2,2,2,2,2,3,3,3,-0.233278004,2,2,2,3,3,3,1,1,1,2,2,2,2,1,2,2,0,1,4,0,2,2,1,1,2,2,2,0,0,30,0,0,3,1,1,1,0.07167339,0,2,-1.420161651,-0.237420877,-0.267930683,1.011770704,1.073206874,0,0,0
4963,2,0,2,2,2,3,3,2,3,3,2,-0.233278004,2,2,2,3,3,3,1,2,1,2,3,2,2,2,2,0,10,15,0,8,1,1,2,2,2,2,2,29,28,30,7,10,7,2,2,2,0.866622302,0,2,-0.746149254,1.081684111,2.261636324,2.338699822,-0.056085745,0,1,0
4970,1,1,3,2,2,2,2,3,3,3,3,-1.39429105,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,6,3,2,2,6,1,2,2,2,1,2,1,0,1,2,0,1,1,1,1,-0.723275522,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,-0.805016378,0,0,0
4972,1,1,2,1,1,2,1,1,2,1,1,2.088748087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,-2.572393453,-0.237420877,-0.267930683,-0.315158415,-1.770555896,0,0,0
4973,2,0,2,3,2,2,2,2,2,2,2,0.347228519,2,2,2,2,2,2,2,1,2,3,2,3,2,2,2,10,0,3,3,0,1,2,1,1,2,2,2,30,30,30,15,15,20,2,2,1,0.866622302,0,2,0.662330169,-1.556525866,-1.532714186,-2.969016652,-0.805016378,1,0,0
4974,2,0,2,2,2,2,2,2,3,3,3,0.347228519,2,2,2,3,2,3,2,2,2,3,3,3,2,2,2,15,1,2,5,2,10,2,2,2,2,2,2,30,30,30,20,20,20,2,1,2,0.07167339,0,2,0.662330169,2.4007891,0.996852821,-0.315158415,-0.056085745,0,0,0
4976,2,0,2,2,2,2,2,2,3,2,3,0.927735042,2,1,1,2,1,1,2,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,0.406082549,2.4007891,2.261636324,2.338699822,-0.056085745,0,0,0
4982,2,0,2,3,3,2,2,2,2,3,2,-1.39429105,2,2,2,2,2,3,1,2,2,2,3,3,2,2,2,3,0,0,5,0,0,2,1,1,2,2,2,2,2,0,1,1,0,2,2,2,0.07167339,0,2,0.103005941,-0.237420877,0.996852821,-0.315158415,0.555835138,1,1,1
4984,1,1,2,2,3,2,2,2,3,2,2,-0.813784527,2,2,2,3,2,2,1,1,1,2,2,2,2,2,2,5,3,20,10,6,6,2,2,2,2,1,2,2,0,0,1,0,0,2,2,2,0.07167339,0,2,-1.420161651,-1.556525866,-0.267930683,-1.642087533,-0.056085745,1,1,1
4986,1,1,3,3,2,3,3,2,3,3,3,-0.813784527,2,2,2,3,3,3,2,1,2,3,2,3,2,2,2,3,10,5,8,5,8,1,2,2,2,2,2,15,20,20,2,3,6,2,2,1,999,0,2,-0.746149254,-0.237420877,-1.532714186,-0.315158415,-0.056085745,1,1,1
4988,2,0,3,3,2,2,2,2,2,2,3,-0.813784527,2,2,2,2,2,3,999,999,2,999,999,3,2,2,2,4,2,3,2,1,2,2,1,1,2,2,2,30,30,30,10,13,10,2,2,2,0.866622302,0,2,1.080094945,1.081684111,0.996852821,1.011770704,-3.131407413,1,0,0
4990,2,0,2,2,3,2,2,2,3,3,2,-0.233278004,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,-0.723275522,0,2,0.103005941,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,0
4992,1,1,2,2,2,2,2,2,3,3,3,-0.233278004,2,2,2,3,2,3,1,1,2,2,2,3,2,2,1,2,2,0,5,1,0,2,1,1,2,2,2,30,27,29,5,7,5,2,2,2,0.07167339,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,0,0
4995,2,0,2,2,3,2,2,2,3,3,2,0.927735042,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,-0.267929848,1.081684111,0.996852821,1.011770704,0.555835138,0,0,0
5000,1,1,1,2,3,1,2,2,1,3,2,-0.233278004,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,0,0,7,0,0,6,1,1,2,2,1,2,0,0,30,0,0,7,1,1,2,0.07167339,0,2,999,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,0,1
5009,2,0,3,3,999,2,2,999,3,3,999,0.927735042,2,2,999,3,3,999,2,2,999,3,3,999,2,2,999,1,0,999,1,0,999,1,1,999,1,2,999,0,20,999,0,3,999,2,2,999,0.07167339,0,2,-1.420161651,1.081684111,2.261636324,999,-1.770555896,0,0,999
5010,1,1,2,2,2,2,3,2,3,3,3,0.347228519,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,11,13,20,5,5,4,2,2,2,2,2,2,23,27,15,4,4,2,2,2,2,0.07167339,0,2,-0.746149254,-2.875630855,-1.532714186,-1.642087533,-0.056085745,0,0,1
5011,2,0,3,3,1,2,2,1,3,2,1,0.347228519,2,2,1,3,2,1,1,2,1,2,3,1,2,2,2,4,3,4,2,3,5,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,0.07167339,0,2,999,-0.237420877,-0.267930683,-0.315158415,-1.770555896,0,0,0
5012,1,1,3,1,2,3,1,2,3,1,2,-1.39429105,2,2,2,3,3,2,1,999,2,2,999,3,1,2,2,0,28,4,0,2,6,1,2,2,2,2,2,30,25,0,16,5,0,2,1,1,0.07167339,0,2,-0.267929848,-0.237420877,0.996852821,1.011770704,-0.805016378,0,0,0
5014,1,1,3,3,3,2,2,2,3,3,3,-0.233278004,2,2,2,3,3,3,2,2,2,3,3,3,1,1,2,0,0,7,0,0,3,1,1,2,1,2,2,0,30,25,0,10,4,1,1,2,0.866622302,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,-0.805016378,0,0,0
5016,2,0,2,3,2,2,2,2,3,3,3,-0.813784527,1,2,2,1,3,2,1,2,2,1,3,3,2,2,2,2,3,0,3,3,0,1,1,1,2,2,2,30,30,30,2,5,3,2,2,2,-0.723275522,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,-1.770555896,1,1,1
5017,2,0,1,1,2,1,1,2,1,1,2,2.088748087,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,3,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,999,0,2,0.662330169,2.4007891,2.261636324,1.011770704,-0.056085745,0,0,0
5019,1,1,999,999,2,999,999,2,999,999,2,-0.233278004,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,999,999,0,999,999,0,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,0.07167339,0,2,-1.420161651,-0.237420877,999,1.011770704,-0.805016378,0,999,0
5020,1,1,2,2,2,2,2,3,3,2,3,-0.233278004,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,0,3,2,0,5,3,1,2,1,2,2,2,30,30,30,5,15,15,2,2,2,-1.518224433,1,2,0.103005941,1.081684111,0.996852821,1.011770704,-0.805016378,0,0,0
5027,2,0,3,2,999,3,2,999,3,3,999,0.927735042,1,2,999,1,2,999,1,2,999,1,3,999,1,2,999,0,0,999,0,0,999,1,1,999,2,2,999,30,0,999,2,0,999,1,1,999,-1.518224433,0,2,0.884301954,-0.237420877,0.996852821,999,1.073206874,0,0,999
5028,1,1,3,2,3,3,2,2,3,3,3,-0.813784527,2,2,2,999,3,3,999,1,1,999,2,2,1,2,1,0,3,0,0,6,0,1,2,1,1,2,2,0,30,30,0,9,9,1,1,1,0.07167339,0,2,1.080094945,-1.556525866,-1.532714186,-1.642087533,0.555835138,0,0,0
5031,1,1,3,2,3,2,2,2,3,3,2,-0.813784527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,0.103005941,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,1,1
5032,2,0,1,1,2,1,1,3,1,1,3,1.508241564,1,2,2,1,3,3,1,2,2,1,3,3,1,2,2,0,999,20,0,999,5,1,999,2,2,2,2,30,999,30,2,4,6,1,2,2,0.07167339,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,1,1
5035,2,0,3,3,3,2,2,3,3,3,3,-0.233278004,2,2,2,2,2,3,2,2,2,3,3,3,2,2,2,6,12,12,7,10,7,2,2,2,2,2,2,30,30,20,3,4,3,1,1,1,0.866622302,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,-0.805016378,0,0,1
5036,1,1,1,1,1,1,1,1,1,1,1,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,999,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,0,0
5037,1,1,3,2,2,3,3,3,3,3,3,-0.233278004,2,2,2,3,3,3,1,1,2,2,2,3,2,2,2,6,7,20,12,10,10,2,2,2,2,1,2,0,0,10,0,0,2,1,1,2,0.07167339,0,2,-0.267929848,-0.237420877,-0.267930683,1.011770704,-0.056085745,0,0,0
5038,1,1,1,1,2,1,1,2,1,1,3,2.66925461,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,1,2,-1.518224433,0,2,0.103005941,1.081684111,0.996852821,1.011770704,-0.056085745,0,0,0
5044,1,1,3,3,2,3,3,3,3,3,3,-0.233278004,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,5,8,12,20,15,10,2,2,2,1,1,2,0,0,2,0,0,2,2,1,1,0.07167339,0,2,999,-0.237420877,-0.267930683,-0.315158415,1.073206874,0,0,999
5045,1,1,2,3,2,2,2,2,2,3,3,-0.233278004,1,2,1,1,2,1,1,2,1,1,3,1,2,2,2,1,5,5,1,4,7,1,2,2,1,2,2,0,0,0,0,0,0,1,1,2,0.866622302,0,2,0.406082549,1.081684111,0.996852821,-0.315158415,0.555835138,1,1,1
5046,2,0,3,3,3,2,2,2,3,2,2,1.508241564,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,0,1,2,0,4,2,1,1,1,2,2,2,0,0,30,0,0,12,2,1,2,-1.518224433,0,2,-1.420161651,-2.875630855,-1.532714186,-1.642087533,2.270305289,1,1,1
5047,1,1,2,999,999,3,999,999,3,999,999,-1.39429105,1,999,999,1,999,999,1,999,999,1,999,999,2,999,999,2,999,999,1,999,999,1,999,999,2,999,999,30,999,999,20,999,999,1,999,999,-0.723275522,0,2,-1.420161651,-0.237420877,999,999,2.270305289,1,999,999
5053,1,1,2,3,2,2,2,2,3,2,2,-0.813784527,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,0,0,2,0,0,5,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,-0.056085745,1,1,1
5054,2,0,2,2,2,2,2,2,3,2,2,0.347228519,2,2,2,3,3,2,2,2,1,3,3,2,2,2,2,5,7,3,6,9,4,2,2,1,2,2,2,30,29,30,10,5,5,1,1,1,0.866622302,0,2,-0.267929848,1.081684111,0.996852821,1.011770704,-0.056085745,1,1,1
5058,1,1,3,3,3,3,3,3,3,3,3,-2.555304096,2,2,2,3,3,3,2,1,2,3,2,3,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,1.080094945,-0.237420877,-0.267930683,-0.315158415,1.521374656,1,1,1
5061,1,1,2,2,2,3,3,2,3,3,3,-0.233278004,2,2,999,3,3,999,1,1,999,2,2,999,2,2,2,9,2,5,12,5,12,2,2,2,2,2,2,30,0,30,10,0,15,2,1,2,0.07167339,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,-1.770555896,1,1,1
5076,1,1,2,999,2,3,999,3,3,999,3,0.347228519,2,999,2,3,999,3,2,999,1,3,999,2,2,999,1,15,999,0,15,999,0,2,999,1,2,999,1,30,999,0,20,999,0,2,999,1,0.07167339,0,2,999,1.081684111,999,1.011770704,-0.805016378,0,999,999
5079,2,0,2,999,999,3,999,999,3,999,999,0.927735042,2,999,999,3,999,999,2,999,999,3,999,999,2,999,999,12,999,999,17,999,999,2,999,999,2,999,999,30,999,999,25,999,999,2,999,999,0.866622302,0,2,0.884301954,-0.237420877,999,999,-0.805016378,0,999,999
5080,1,1,3,999,999,2,999,999,3,999,999,0.927735042,1,999,999,1,999,999,1,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,999,999,1,999,999,0,999,999,0,999,999,1,999,999,0.07167339,0,2,1.255237743,-0.237420877,999,999,1.521374656,0,999,999
5087,2,0,2,2,999,2,3,999,3,3,999,0.927735042,1,1,999,1,1,999,1,1,999,1,1,999,1,1,999,0,0,999,0,0,999,1,1,999,1,1,999,0,0,999,0,0,999,1,1,999,0.07167339,0,2,-1.420161651,-0.237420877,-0.267930683,999,-0.056085745,0,0,999
5088,1,1,2,2,2,3,2,3,3,3,3,0.347228519,2,2,2,3,2,3,1,1,1,2,2,2,2,2,2,1,2,2,5,7,5,2,2,2,2,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,-0.267929848,1.081684111,0.996852821,1.011770704,0.555835138,0,0,0
5094,1,1,3,999,3,3,999,3,3,999,3,0.927735042,1,999,2,1,999,3,1,999,2,1,999,3,2,999,2,1,999,0,3,999,0,1,999,1,1,999,2,0,999,2,0,999,1,1,999,2,0.07167339,0,2,999,-0.237420877,999,1.011770704,-0.805016378,0,999,0
5099,2,0,1,1,1,1,1,1,1,1,1,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,999,0,2,-0.746149254,-0.237420877,-0.267930683,1.011770704,-0.805016378,999,999,999
5101,2,0,2,3,999,2,2,999,3,2,999,0.347228519,1,1,999,1,1,999,1,1,999,1,1,999,1,1,999,0,0,999,0,0,999,1,1,999,1,1,999,0,0,999,0,0,999,1,1,999,0.866622302,0,2,-0.746149254,1.081684111,0.996852821,999,-0.056085745,1,1,999
5102,1,1,3,3,3,2,2,2,2,2,2,-1.974797573,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1.661571214,1,1,0.406082549,-0.237420877,-0.267930683,-0.315158415,-0.056085745,1,1,0
5103,1,1,3,2,3,2,2,3,3,3,3,0.927735042,1,2,2,1,3,3,1,2,1,1,3,2,1,2,2,0,2,4,0,3,3,1,1,2,2,2,2,30,30,30,4,9,10,1,2,1,-0.723275522,0,2,-0.267929848,-1.556525866,-2.797497689,-0.315158415,-0.056085745,1,1,1
5106,1,1,3,2,2,2,3,2,3,3,3,0.347228519,2,2,2,3,3,3,2,1,1,3,2,2,2,2,2,3,4,10,15,10,12,1,2,2,2,2,2,0,0,0,0,0,0,2,1,1,0.866622302,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,-0.805016378,1,1,999
5109,1,1,2,3,2,3,3,3,3,3,3,0.927735042,2,2,2,3,2,3,1,1,1,2,2,2,2,2,2,8,4,3,6,15,10,2,2,2,2,2,2,15,15,30,1,6,10,1,1,1,0.07167339,0,2,0.406082549,-0.237420877,-0.267930683,-0.315158415,1.073206874,1,1,1
5114,2,0,3,999,999,3,999,999,3,999,999,0.927735042,2,999,999,999,999,999,999,999,999,999,999,999,2,999,999,0,999,999,0,999,999,1,999,999,2,999,999,0,999,999,0,999,999,1,999,999,0.07167339,0,2,0.662330169,-0.237420877,999,999,-0.805016378,999,999,999
5115,2,0,3,3,3,2,2,2,3,3,2,0.347228519,1,2,2,1,3,2,1,1,1,1,2,2,1,2,2,0,0,5,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,1,2,2,0.866622302,0,2,-0.746149254,-0.237420877,-0.267930683,1.011770704,0.555835138,1,1,1
5116,1,1,2,999,999,1,999,999,1,999,999,-0.233278004,2,999,999,2,999,999,1,999,999,2,999,999,2,999,999,2,999,999,4,999,999,1,999,999,2,999,999,30,999,999,10,999,999,1,999,999,1.661571214,0,2,-0.746149254,-0.237420877,999,999,-0.056085745,0,999,999
5123,2,0,3,999,999,2,999,999,3,999,999,0.347228519,2,999,999,3,999,999,1,999,999,2,999,999,2,999,999,5,999,999,7,999,999,2,999,999,2,999,999,30,999,999,7,999,999,1,999,999,1.661571214,0,2,-0.746149254,-0.237420877,999,999,-0.805016378,0,999,999
5124,1,1,3,1,2,3,1,2,3,1,3,-0.233278004,2,1,2,3,1,2,1,1,1,2,1,2,2,1,1,2,0,0,2,0,0,1,1,1,2,1,1,0,0,0,0,0,0,2,2,1,-1.518224433,0,1,0.103005941,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,999
5127,1,1,2,3,2,3,3,3,3,3,3,-1.39429105,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,4,10,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,2,0.07167339,0,1,0.103005941,-0.237420877,-0.267930683,-0.315158415,-1.770555896,1,1,1
5130,2,0,1,3,3,1,2,2,1,3,2,0.347228519,1,2,2,1,2,2,1,1,2,1,2,3,2,2,2,1,7,1,2,2,2,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,999,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,0
5132,1,1,2,2,2,2,2,2,3,3,2,1.508241564,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,5,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,-0.056085745,0,0,1
5137,2,0,3,3,2,2,3,2,3,3,3,0.347228519,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,2,4,0,2,3,0,1,1,1,1,2,2,0,5,30,0,1,20,1,1,2,0.07167339,0,2,-0.267929848,-0.237420877,-1.532714186,-1.642087533,-0.056085745,1,1,1
5148,1,1,3,3,3,2,2,2,2,2,3,-1.39429105,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0.866622302,0,2,-0.746149254,1.081684111,0.996852821,1.011770704,-0.056085745,0,0,1
5149,2,0,3,2,3,2,2,2,3,3,3,0.347228519,1,2,2,1,2,2,1,2,1,1,3,2,2,2,2,0,5,3,0,2,2,1,2,1,2,2,2,30,30,10,20,15,5,1,2,1,0.07167339,0,2,-0.746149254,-0.237420877,-0.267930683,-0.315158415,-0.056085745,1,1,1
5154,2,0,2,3,3,2,2,2,3,2,3,0.347228519,1,1,2,1,1,3,1,1,2,1,1,3,2,2,2,1,0,7,2,0,4,1,1,2,1,2,2,0,0,0,0,0,0,1,1,1,0.866622302,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,0.555835138,0,0,1
5157,1,1,3,3,3,2,2,2,2,2,2,-0.233278004,1,2,2,1,2,3,1,1,2,1,2,3,2,2,2,2,1,3,1,3,5,1,1,2,1,2,2,0,5,5,0,1,2,2,2,2,-1.518224433,0,2,1.080094945,-0.237420877,-0.267930683,-0.315158415,-0.056085745,1,1,1
5159,1,1,1,2,2,1,2,2,1,2,3,-0.813784527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0.07167339,0,1,0.662330169,-1.556525866,-1.532714186,-1.642087533,-0.056085745,1,1,1
5166,1,1,3,2,2,2,2,2,3,3,3,0.927735042,2,1,1,999,1,1,999,1,1,999,1,1,2,2,2,0,0,6,0,0,6,1,1,2,2,1,2,0,0,0,0,0,0,1,1,1,-0.723275522,0,2,0.103005941,-0.237420877,-0.267930683,-0.315158415,0.555835138,1,1,1
5170,1,1,2,2,2,2,2,2,3,3,2,-1.39429105,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,0,4,0,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-0.723275522,0,1,0.103005941,-0.237420877,-1.532714186,-1.642087533,1.073206874,1,1,1
5172,1,1,2,2,3,1,2,2,1,3,2,0.347228519,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,15,10,15,15,10,8,2,2,2,2,2,2,15,15,1,2,1,0,2,2,2,-0.723275522,0,2,0.662330169,-0.237420877,0.996852821,-0.315158415,-0.056085745,0,1,0
5177,2,0,2,3,2,2,1,2,2,1,2,-2.555304096,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,9,7,2,3,5,1,1,2,2,2,2,0,0,28,0,0,10,1,1,1,-0.723275522,1,2,-0.746149254,1.081684111,0.996852821,2.338699822,-0.056085745,0,0,0
5178,1,1,2,3,999,2,2,999,2,2,999,-0.233278004,1,999,999,1,999,999,1,999,999,1,999,999,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-1.518224433,0,2,-0.267929848,-0.237420877,-0.267930683,-0.315158415,1.073206874,0,0,999
5180,1,1,2,1,3,2,1,2,3,1,3,-2.555304096,2,1,2,2,1,3,1,1,1,2,1,2,2,1,2,2,0,19,12,0,16,2,1,2,1,1,1,0,0,0,0,0,0,1,1,1,0.07167339,0,2,-0.267929848,1.081684111,-0.267930683,1.011770704,-0.056085745,0,0,0
