4721	2	0	2	3	2	2	2	2	3	2	2	0.927735042	1	2	2	1	2	2	1	1	2	1	2	3
4724	1	1	2	2	1	2	2	1	3	3	1	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
4726	2	0	3	3	3	3	2	2	3	3	3	0.347228519	2	2	2	3	3	2	2	2	2	3	3	3
4729	2	0	3	3	3	2	2	2	2	2	2	-0.233278004	2	2	2	2	2	2	1	1	1	2	2	2
4730	2	0	3	2	3	2	2	2	2	3	3	0.927735042	2	1	2	999	1	2	999	1	2	999	1	3
4731	1	1	2	3	1	2	2	1	2	2	1	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
4735	1	1	1	2	2	1	3	2	1	3	3	0.927735042	2	2	2	3	3	2	2	1	1	3	2	2
4738	2	0	3	3	2	2	2	2	2	2	3	-0.813784527	2	2	2	2	2	2	2	2	1	3	3	2
4740	1	1	3	3	3	2	2	2	3	3	3	-0.233278004	2	2	2	2	2	2	1	1	1	2	2	2
4742	2	0	2	3	3	2	2	2	2	2	2	-0.233278004	2	2	2	2	2	2	1	1	2	2	2	3
4749	1	1	3	2	3	3	3	1	3	3	1	0.347228519	2	1	1	3	1	1	1	1	1	2	1	1
4752	1	1	2	2	2	2	2	2	3	3	3	-1.39429105	1	1	1	1	1	1	1	1	1	1	1	1
4755	2	0	3	999	3	2	999	2	3	999	3	0.347228519	1	999	2	1	999	3	1	999	2	1	999	3
4756	2	0	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
4759	1	1	3	3	1	2	2	1	2	2	1	-1.974797573	2	2	1	2	2	1	2	2	1	3	3	1
4764	1	1	3	2	3	2	3	2	3	3	2	-0.233278004	1	2	2	1	2	2	1	2	2	1	3	3
4766	1	1	2	999	2	2	999	3	3	999	3	0.347228519	2	999	2	999	999	3	999	999	1	999	999	2
4769	1	1	3	999	999	3	999	999	3	999	999	0.347228519	2	999	999	3	999	999	2	999	999	3	999	999
4770	2	0	2	2	2	2	2	2	3	2	2	-0.813784527	2	2	2	3	2	2	2	2	2	3	3	3
4773	2	0	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
4777	2	0	2	2	3	2	2	2	3	3	2	-0.813784527	2	2	2	2	2	2	2	1	2	3	2	3
4780	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
4781	1	1	1	1	2	1	1	2	1	1	2	1.508241564	1	2	2	1	3	2	1	1	1	1	2	2
4782	1	1	3	2	2	2	3	2	3	3	2	0.347228519	1	2	1	1	2	1	1	1	1	1	2	1
4785	2	0	3	2	3	2	2	2	3	3	2	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
4788	1	1	3	2	2	2	2	2	2	3	3	-0.233278004	2	2	1	2	2	1	1	1	1	2	2	1
4791	1	1	3	999	999	2	999	999	2	999	999	-1.974797573	2	999	999	2	999	999	1	999	999	2	999	999
4793	1	1	1	1	999	1	1	999	1	1	999	999	1	1	999	1	1	999	1	1	999	1	1	999
4795	2	0	1	1	1	1	1	1	1	1	1	0.927735042	1	1	2	1	1	2	1	1	2	1	1	3
4796	2	0	2	2	2	3	2	3	3	3	3	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
4799	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
4804	2	0	2	2	2	2	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
4808	1	1	2	2	3	2	2	2	3	3	3	-0.813784527	2	2	2	2	2	2	1	1	2	2	2	3
4810	1	1	3	3	2	3	3	3	3	3	3	-0.813784527	2	2	2	3	3	3	2	1	999	3	2	999
4816	2	0	3	3	1	2	2	1	3	2	1	-0.813784527	2	2	999	3	3	999	2	2	999	3	3	999
4817	1	1	3	2	999	2	3	999	3	3	999	-0.813784527	2	2	999	3	3	999	1	2	999	2	3	999
4819	1	1	2	3	3	2	3	2	3	3	3	-0.813784527	1	2	2	1	3	3	1	2	2	1	3	3
4824	1	1	3	3	3	2	2	2	3	2	3	-0.813784527	1	1	2	1	1	2	1	1	1	1	1	2
4825	2	0	2	2	3	2	2	2	2	3	2	0.347228519	1	1	2	1	1	2	1	1	1	1	1	2
4826	1	1	2	2	2	2	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
4827	1	1	3	3	3	3	2	2	3	2	2	-0.813784527	1	1	2	1	1	2	1	1	1	1	1	2
4828	2	0	1	2	2	1	2	2	1	3	2	1.508241564	1	1	2	1	1	999	1	1	999	1	1	999
4829	2	0	1	2	2	1	2	2	1	3	3	0.347228519	2	2	2	2	3	3	1	2	2	2	3	3
4833	1	1	3	3	3	3	3	2	3	3	3	-0.813784527	2	2	2	3	2	2	2	1	2	3	2	3
4834	2	0	2	3	3	2	2	2	2	3	2	-1.39429105	2	2	2	3	3	2	2	2	2	3	3	3
4836	1	1	2	3	3	2	3	3	3	3	3	-0.233278004	1	2	2	1	3	3	1	2	1	1	3	2
4837	2	0	2	2	2	2	2	3	3	3	3	-0.233278004	2	1	2	3	1	3	1	1	1	2	1	2
4843	2	0	3	3	3	2	2	2	3	2	3	1.508241564	2	2	2	2	2	2	1	2	2	2	3	3
4845	1	1	2	1	1	3	1	1	3	1	1	0.347228519	2	1	2	2	1	2	1	1	2	2	1	3
4847	1	1	3	3	2	3	3	3	3	3	3	-1.39429105	2	1	2	3	1	3	2	1	2	3	1	3
4850	2	0	2	2	2	2	2	2	2	3	3	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
4852	2	0	3	3	3	3	2	2	3	3	3	-0.233278004	2	2	2	3	2	3	1	2	2	2	3	3
4856	2	0	2	3	2	2	3	2	2	3	3	-0.813784527	1	2	2	1	2	3	1	1	1	1	2	2
4859	2	0	3	3	3	2	2	2	2	3	2	-0.233278004	2	2	2	3	2	2	1	2	999	2	3	999
4860	2	0	2	3	1	2	2	1	3	3	1	0.927735042	1	2	2	1	2	2	1	2	2	1	3	3
4861	1	1	3	2	2	2	2	2	3	3	3	-2.555304096	2	2	2	2	3	3	1	2	1	2	3	2
4862	2	0	1	2	2	1	2	2	1	2	2	2.088748087	1	1	2	1	1	2	1	1	2	1	1	3
4863	1	1	2	2	2	2	2	2	2	3	2	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
4866	1	1	3	2	3	2	2	2	3	3	3	-0.233278004	1	2	2	1	2	2	1	1	2	1	2	3
4868	2	0	1	2	1	1	3	1	1	3	1	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
4870	1	1	3	3	2	2	2	2	2	3	2	-0.233278004	2	2	2	2	3	2	1	2	999	2	3	999
4871	2	0	2	3	3	2	3	2	3	3	2	-0.813784527	1	1	2	1	1	2	1	1	2	1	1	3
4900	1	1	2	2	2	2	3	2	3	3	3	0.927735042	2	1	1	3	1	1	999	1	1	999	1	1
4901	2	0	1	1	1	1	1	1	1	1	1	999	1	1	2	1	1	2	1	1	2	1	1	3
4904	2	0	2	2	2	1	2	2	1	3	3	0.347228519	1	2	1	1	3	1	1	2	1	1	3	1
4908	1	1	3	1	3	2	1	2	2	1	2	0.347228519	2	2	2	2	2	2	2	999	2	3	999	3
4915	2	0	3	2	2	2	3	2	3	3	3	0.347228519	999	1	2	999	1	3	999	1	1	999	1	2
4917	2	0	3	1	2	2	1	3	3	1	3	-1.974797573	2	2	2	2	2	3	1	999	2	2	999	3
4918	1	1	2	1	2	2	1	2	2	1	2	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
4921	1	1	2	2	3	2	2	2	3	3	2	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
4926	2	0	3	2	2	2	2	2	3	3	3	-1.39429105	2	2	2	999	2	2	999	1	1	999	2	2
4928	1	1	2	999	999	3	999	999	3	999	999	-0.233278004	2	999	999	2	999	999	2	999	999	3	999	999
4939	1	1	1	999	3	1	999	2	1	999	3	1.508241564	1	999	1	1	999	1	1	999	1	1	999	1
4942	1	1	2	2	3	2	2	3	3	3	3	-0.813784527	1	1	2	1	1	999	1	1	999	1	1	999
4945	1	1	3	3	3	3	2	1	3	2	1	0.347228519	2	2	2	999	2	2	999	1	1	999	2	2
4950	1	1	3	2	2	3	2	2	3	3	3	0.347228519	2	2	2	3	2	3	2	2	2	3	3	3
4953	1	1	1	2	2	1	2	3	1	3	3	1.508241564	1	1	2	1	1	999	1	1	999	1	1	999
4955	2	0	3	3	1	2	2	1	2	3	1	0.347228519	2	2	2	2	3	2	2	2	1	3	3	2
4960	2	0	3	2	2	2	2	2	3	3	2	0.347228519	2	2	2	3	2	3	2	2	2	3	3	3
4961	2	0	3	2	2	2	2	2	3	3	3	-0.233278004	2	2	2	3	3	3	1	1	1	2	2	2
4963	2	0	2	2	2	3	3	2	3	3	2	-0.233278004	2	2	2	3	3	3	1	2	1	2	3	2
4970	1	1	3	2	2	2	2	3	3	3	3	-1.39429105	1	1	1	1	1	1	1	1	1	1	1	1
4972	1	1	2	1	1	2	1	1	2	1	1	2.088748087	1	1	1	1	1	1	1	1	1	1	1	1
4973	2	0	2	3	2	2	2	2	2	2	2	0.347228519	2	2	2	2	2	2	2	1	2	3	2	3
4974	2	0	2	2	2	2	2	2	3	3	3	0.347228519	2	2	2	3	2	3	2	2	2	3	3	3
4976	2	0	2	2	2	2	2	2	3	2	3	0.927735042	2	1	1	2	1	1	2	1	1	3	1	1
4982	2	0	2	3	3	2	2	2	2	3	2	-1.39429105	2	2	2	2	2	3	1	2	2	2	3	3
4984	1	1	2	2	3	2	2	2	3	2	2	-0.813784527	2	2	2	3	2	2	1	1	1	2	2	2
4986	1	1	3	3	2	3	3	2	3	3	3	-0.813784527	2	2	2	3	3	3	2	1	2	3	2	3
4988	2	0	3	3	2	2	2	2	2	2	3	-0.813784527	2	2	2	2	2	3	999	999	2	999	999	3
4990	2	0	2	2	3	2	2	2	3	3	2	-0.233278004	1	1	2	1	1	2	1	1	1	1	1	2
4992	1	1	2	2	2	2	2	2	3	3	3	-0.233278004	2	2	2	3	2	3	1	1	2	2	2	3
4995	2	0	2	2	3	2	2	2	3	3	2	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5000	1	1	1	2	3	1	2	2	1	3	2	-0.233278004	1	1	2	1	1	2	1	1	2	1	1	3
5009	2	0	3	3	999	2	2	999	3	3	999	0.927735042	2	2	999	3	3	999	2	2	999	3	3	999
5010	1	1	2	2	2	2	3	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
5011	2	0	3	3	1	2	2	1	3	2	1	0.347228519	2	2	1	3	2	1	1	2	1	2	3	1
5012	1	1	3	1	2	3	1	2	3	1	2	-1.39429105	2	2	2	3	3	2	1	999	2	2	999	3
5014	1	1	3	3	3	2	2	2	3	3	3	-0.233278004	2	2	2	3	3	3	2	2	2	3	3	3
5016	2	0	2	3	2	2	2	2	3	3	3	-0.813784527	1	2	2	1	3	2	1	2	2	1	3	3
5017	2	0	1	1	2	1	1	2	1	1	2	2.088748087	1	1	1	1	1	1	1	1	1	1	1	1
5019	1	1	999	999	2	999	999	2	999	999	2	-0.233278004	999	999	999	999	999	999	999	999	999	999	999	999
5020	1	1	2	2	2	2	2	3	3	2	3	-0.233278004	2	2	2	2	2	3	1	1	2	2	2	3
5027	2	0	3	2	999	3	2	999	3	3	999	0.927735042	1	2	999	1	2	999	1	2	999	1	3	999
5028	1	1	3	2	3	3	2	2	3	3	3	-0.813784527	2	2	2	999	3	3	999	1	1	999	2	2
5031	1	1	3	2	3	2	2	2	3	3	2	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
5032	2	0	1	1	2	1	1	3	1	1	3	1.508241564	1	2	2	1	3	3	1	2	2	1	3	3
5035	2	0	3	3	3	2	2	3	3	3	3	-0.233278004	2	2	2	2	2	3	2	2	2	3	3	3
5036	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
5037	1	1	3	2	2	3	3	3	3	3	3	-0.233278004	2	2	2	3	3	3	1	1	2	2	2	3
5038	1	1	1	1	2	1	1	2	1	1	3	2.66925461	1	1	2	1	1	2	1	1	1	1	1	2
5044	1	1	3	3	2	3	3	3	3	3	3	-0.233278004	2	2	2	3	3	3	2	2	2	3	3	3
5045	1	1	2	3	2	2	2	2	2	3	3	-0.233278004	1	2	1	1	2	1	1	2	1	1	3	1
5046	2	0	3	3	3	2	2	2	3	2	2	1.508241564	2	2	2	2	2	2	1	2	2	2	3	3
5047	1	1	2	999	999	3	999	999	3	999	999	-1.39429105	1	999	999	1	999	999	1	999	999	1	999	999
5053	1	1	2	3	2	2	2	2	3	2	2	-0.813784527	1	1	2	1	1	2	1	1	1	1	1	2
5054	2	0	2	2	2	2	2	2	3	2	2	0.347228519	2	2	2	3	3	2	2	2	1	3	3	2
5058	1	1	3	3	3	3	3	3	3	3	3	-2.555304096	2	2	2	3	3	3	2	1	2	3	2	3
5061	1	1	2	2	2	3	3	2	3	3	3	-0.233278004	2	2	999	3	3	999	1	1	999	2	2	999
5076	1	1	2	999	2	3	999	3	3	999	3	0.347228519	2	999	2	3	999	3	2	999	1	3	999	2
5079	2	0	2	999	999	3	999	999	3	999	999	0.927735042	2	999	999	3	999	999	2	999	999	3	999	999
5080	1	1	3	999	999	2	999	999	3	999	999	0.927735042	1	999	999	1	999	999	1	999	999	1	999	999
5087	2	0	2	2	999	2	3	999	3	3	999	0.927735042	1	1	999	1	1	999	1	1	999	1	1	999
5088	1	1	2	2	2	3	2	3	3	3	3	0.347228519	2	2	2	3	2	3	1	1	1	2	2	2
5094	1	1	3	999	3	3	999	3	3	999	3	0.927735042	1	999	2	1	999	3	1	999	2	1	999	3
5099	2	0	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
5101	2	0	2	3	999	2	2	999	3	2	999	0.347228519	1	1	999	1	1	999	1	1	999	1	1	999
5102	1	1	3	3	3	2	2	2	2	2	2	-1.974797573	2	2	2	2	2	2	1	1	1	2	2	2
5103	1	1	3	2	3	2	2	3	3	3	3	0.927735042	1	2	2	1	3	3	1	2	1	1	3	2
5106	1	1	3	2	2	2	3	2	3	3	3	0.347228519	2	2	2	3	3	3	2	1	1	3	2	2
5109	1	1	2	3	2	3	3	3	3	3	3	0.927735042	2	2	2	3	2	3	1	1	1	2	2	2
5114	2	0	3	999	999	3	999	999	3	999	999	0.927735042	2	999	999	999	999	999	999	999	999	999	999	999
5115	2	0	3	3	3	2	2	2	3	3	2	0.347228519	1	2	2	1	3	2	1	1	1	1	2	2
5116	1	1	2	999	999	1	999	999	1	999	999	-0.233278004	2	999	999	2	999	999	1	999	999	2	999	999
5123	2	0	3	999	999	2	999	999	3	999	999	0.347228519	2	999	999	3	999	999	1	999	999	2	999	999
5124	1	1	3	1	2	3	1	2	3	1	3	-0.233278004	2	1	2	3	1	2	1	1	1	2	1	2
5127	1	1	2	3	2	3	3	3	3	3	3	-1.39429105	2	2	2	3	3	3	2	2	2	3	3	3
5130	2	0	1	3	3	1	2	2	1	3	2	0.347228519	1	2	2	1	2	2	1	1	2	1	2	3
5132	1	1	2	2	2	2	2	2	3	3	2	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
5137	2	0	3	3	2	2	3	2	3	3	3	0.347228519	2	2	2	3	3	3	2	2	2	3	3	3
5148	1	1	3	3	3	2	2	2	2	2	3	-1.39429105	2	2	2	2	2	2	1	1	1	2	2	2
5149	2	0	3	2	3	2	2	2	3	3	3	0.347228519	1	2	2	1	2	2	1	2	1	1	3	2
5154	2	0	2	3	3	2	2	2	3	2	3	0.347228519	1	1	2	1	1	3	1	1	2	1	1	3
5157	1	1	3	3	3	2	2	2	2	2	2	-0.233278004	1	2	2	1	2	3	1	1	2	1	2	3
5159	1	1	1	2	2	1	2	2	1	2	3	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
5166	1	1	3	2	2	2	2	2	3	3	3	0.927735042	2	1	1	999	1	1	999	1	1	999	1	1
5170	1	1	2	2	2	2	2	2	3	3	2	-1.39429105	2	2	2	2	2	2	1	1	1	2	2	2
5172	1	1	2	2	3	1	2	2	1	3	2	0.347228519	2	2	2	2	2	2	1	2	2	2	3	3
5177	2	0	2	3	2	2	1	2	2	1	2	-2.555304096	1	1	1	1	1	1	1	1	1	1	1	1
5178	1	1	2	3	999	2	2	999	2	2	999	-0.233278004	1	999	999	1	999	999	1	999	999	1	999	999
5180	1	1	2	1	3	2	1	2	3	1	3	-2.555304096	2	1	2	2	1	3	1	1	1	2	1	2
5182	2	0	3	3	3	2	2	2	3	2	3	-0.233278004	1	2	1	1	2	1	1	2	1	1	3	1
5183	1	1	2	3	3	2	2	2	2	2	2	-1.39429105	1	1	1	1	1	1	1	1	1	1	1	1
5186	2	0	3	2	2	2	2	2	3	3	3	-0.233278004	2	2	2	3	2	2	2	1	2	3	2	3
5190	2	0	2	2	2	2	2	2	2	2	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5191	1	1	2	3	3	2	2	2	3	2	2	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5194	2	0	3	3	3	2	2	2	2	2	2	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
5196	2	0	1	1	2	1	1	2	1	1	3	2.66925461	1	1	1	1	1	1	1	1	1	1	1	1
5201	1	1	3	3	3	2	2	2	3	3	2	-0.233278004	2	2	2	3	3	2	1	999	2	2	999	3
5202	2	0	1	1	1	1	1	1	1	1	1	999	2	2	2	2	2	2	999	2	2	999	3	3
5203	2	0	3	2	3	2	2	2	3	3	3	-0.233278004	2	2	2	3	3	3	2	1	2	3	2	3
5205	2	0	3	3	3	2	2	2	3	3	2	-0.233278004	1	1	999	1	1	999	1	1	999	1	1	999
5207	2	0	3	3	2	2	2	2	3	3	3	0.347228519	1	1	1	1	1	1	1	1	1	1	1	1
5209	1	1	1	1	2	1	1	2	1	1	2	2.088748087	1	1	1	1	1	1	1	1	1	1	1	1
5210	2	0	3	3	3	2	2	2	2	2	2	0.347228519	2	2	2	2	2	2	1	2	1	2	3	2
5215	2	0	2	3	2	2	2	2	3	2	2	-0.233278004	2	2	2	3	3	2	2	999	2	3	999	3
5216	2	0	3	3	3	3	2	2	3	3	3	-0.233278004	2	2	2	3	3	3	2	2	999	3	3	999
5219	2	0	3	3	3	3	2	3	3	2	3	-1.974797573	1	2	2	1	2	3	1	2	2	1	3	3
5222	1	1	3	3	3	2	3	3	3	3	3	-0.233278004	1	2	2	1	2	3	1	1	2	1	2	3
5224	1	1	2	3	3	2	3	2	3	3	2	-0.813784527	2	2	999	3	3	999	1	999	999	2	999	999
5226	1	1	1	2	2	1	2	2	1	2	3	0.927735042	1	1	2	1	1	2	1	1	1	1	1	2
5227	2	0	3	3	2	2	2	2	3	3	3	0.927735042	1	2	1	1	3	1	1	2	1	1	3	1
5229	1	1	3	3	3	2	3	2	2	3	2	0.347228519	1	2	1	1	2	1	1	1	1	1	2	1
5231	1	1	3	2	3	3	3	2	3	3	3	0.347228519	1	1	2	1	1	999	1	1	999	1	1	999
5232	2	0	2	3	2	3	3	3	3	3	3	-1.39429105	2	2	2	3	3	3	2	2	2	3	3	3
5235	1	1	2	2	2	2	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5236	2	0	3	3	3	3	2	2	3	2	3	0.347228519	1	2	2	1	2	3	1	2	2	1	3	3
5237	2	0	3	3	2	2	3	2	3	3	2	-0.813784527	1	1	2	1	1	2	1	1	1	1	1	2
5240	1	1	2	2	3	2	2	2	3	3	2	-0.233278004	2	1	2	2	1	2	1	1	2	2	1	3
5242	2	0	2	3	2	2	2	2	3	2	3	0.347228519	2	2	1	2	2	1	2	2	1	3	3	1
5251	2	0	2	3	2	2	2	2	3	3	3	0.347228519	2	2	2	3	3	3	1	1	1	2	2	2
5259	1	1	3	3	3	2	2	2	3	3	3	0.347228519	1	2	2	1	2	2	1	1	1	1	2	2
5264	2	0	3	3	2	2	2	2	3	3	2	-1.39429105	2	2	2	3	3	2	2	2	1	3	3	2
5265	2	0	3	3	3	2	2	2	3	2	2	0.927735042	2	2	2	2	2	2	2	1	1	3	2	2
5267	2	0	2	3	2	2	2	2	3	2	2	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5270	2	0	2	2	3	2	2	2	3	3	3	-0.813784527	2	2	2	3	3	3	2	2	2	3	3	3
5271	1	1	2	2	1	2	2	1	3	3	1	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
5272	2	0	2	3	2	3	2	2	3	3	3	0.347228519	2	2	2	3	3	3	2	2	2	3	3	3
5273	1	1	3	999	999	2	999	999	2	999	999	0.927735042	2	999	999	2	999	999	1	999	999	2	999	999
5274	2	0	3	3	3	2	2	1	3	2	1	0.927735042	2	2	2	2	2	2	2	2	2	3	3	3
5275	1	1	2	1	1	2	1	1	2	1	1	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5279	1	1	3	2	3	2	2	2	3	3	2	-0.233278004	1	1	2	1	1	2	1	1	2	1	1	3
5281	2	0	3	3	3	2	2	2	3	2	2	0.347228519	2	2	2	3	2	2	2	2	2	3	3	3
5290	2	0	3	999	999	2	999	999	2	999	999	0.347228519	2	999	999	2	999	999	2	999	999	3	999	999
5298	2	0	3	3	3	2	3	2	3	3	2	0.347228519	1	1	2	1	1	2	1	1	999	1	1	999
5300	2	0	2	3	3	2	2	2	2	2	2	-0.233278004	1	2	2	1	2	2	1	1	2	1	2	3
5304	2	0	3	3	3	2	2	2	3	3	3	0.347228519	2	2	2	2	3	2	1	1	2	2	2	3
5306	1	1	3	2	2	2	2	2	3	3	2	-1.39429105	1	2	1	1	999	1	1	999	1	1	999	1
5307	2	0	2	3	3	2	2	2	2	3	2	0.347228519	2	2	2	2	3	3	2	1	2	3	2	3
5310	2	0	3	3	2	2	2	2	3	2	2	0.347228519	2	1	2	2	1	3	2	1	2	3	1	3
5311	2	0	2	2	3	2	2	2	3	3	3	-0.233278004	1	2	2	1	3	3	1	2	2	1	3	3
5313	1	1	3	3	3	2	2	2	3	3	2	-0.233278004	1	2	2	1	3	2	1	2	2	1	3	3
5314	1	1	3	3	2	2	2	2	3	3	2	0.347228519	2	2	2	3	2	2	2	2	1	3	3	2
5316	1	1	2	2	3	2	2	3	3	2	3	0.347228519	1	2	2	1	2	3	1	1	1	1	2	2
5319	2	0	1	1	1	1	1	1	1	1	1	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
5321	1	1	2	999	2	2	999	3	3	999	3	-0.813784527	2	999	2	2	999	3	1	999	1	2	999	2
5323	1	1	3	2	1	2	2	1	3	2	1	0.347228519	2	2	2	3	2	2	2	2	2	3	3	3
5332	1	1	3	2	2	3	3	2	3	3	2	-2.555304096	2	2	2	3	3	2	2	2	2	3	3	3
5336	1	1	2	3	3	1	2	3	1	3	3	-1.39429105	2	2	2	3	3	3	1	2	2	2	3	3
5338	2	0	3	3	999	2	2	999	2	2	999	0.927735042	2	2	999	2	2	999	1	1	999	2	2	999
5345	1	1	2	2	2	2	2	2	3	3	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5352	1	1	2	2	2	2	2	2	3	3	2	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5353	1	1	3	3	3	3	3	2	3	3	3	-1.974797573	1	1	2	1	1	3	1	1	2	1	1	3
5355	1	1	1	1	2	1	1	3	1	1	3	-0.813784527	1	1	1	1	1	1	1	1	1	1	1	1
5362	1	1	2	3	3	2	2	2	3	3	3	-0.813784527	1	1	2	1	1	2	1	1	1	1	1	2
5363	1	1	3	2	2	3	3	2	3	3	3	-2.555304096	2	2	2	3	3	3	2	2	2	3	3	3
5364	1	1	1	2	2	1	2	2	1	2	2	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
5368	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
5370	1	1	3	3	999	3	3	999	3	3	999	-1.39429105	1	2	999	1	3	999	1	2	999	1	3	999
5371	1	1	3	3	3	3	2	1	3	2	1	-1.39429105	2	2	2	3	2	2	2	2	2	3	3	3
5372	2	0	3	3	3	2	2	2	2	2	3	-1.39429105	2	2	2	2	2	2	2	2	2	3	3	3
5380	1	1	3	3	3	2	3	2	3	3	3	-1.39429105	1	1	1	1	1	1	1	1	1	1	1	1
5383	1	1	3	3	3	3	3	2	3	3	3	0.347228519	2	2	2	3	3	3	2	2	2	3	3	3
5389	2	0	3	3	3	2	2	2	2	2	2	0.347228519	2	2	2	2	2	2	1	1	2	2	2	3
5390	2	0	3	2	2	2	2	3	3	3	3	-0.233278004	2	2	2	3	3	3	2	1	1	3	2	2
5391	1	1	3	3	3	3	2	2	3	3	3	-1.39429105	2	2	1	3	2	1	2	1	1	3	2	1
5393	1	1	3	3	3	3	3	2	3	3	3	-0.813784527	2	2	2	1	3	3	999	1	1	999	2	2
5395	1	1	2	2	2	2	2	3	3	3	3	-0.813784527	2	1	2	999	1	3	999	1	1	999	1	2
5396	1	1	3	2	3	2	2	3	3	2	3	0.347228519	2	2	2	3	2	3	1	1	1	2	2	2
5400	1	1	2	3	3	3	3	3	3	3	3	-0.813784527	1	2	2	1	3	3	1	1	2	1	2	3
5405	2	0	2	2	3	2	2	2	3	3	3	-1.39429105	1	1	1	1	1	1	1	1	1	1	1	1
5408	1	1	2	3	3	2	2	2	3	2	2	-1.39429105	1	1	2	1	1	2	1	1	1	1	1	2
5413	2	0	1	1	2	1	1	2	1	1	3	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5414	2	0	3	2	2	2	2	2	3	2	3	0.927735042	2	2	2	2	2	2	1	1	2	2	2	3
5418	2	0	3	3	2	2	2	2	2	2	3	-0.813784527	2	2	2	2	2	3	1	2	2	2	3	3
5420	1	1	2	2	2	2	3	3	3	3	3	-0.233278004	1	2	2	1	2	3	1	1	1	1	2	2
5423	1	1	2	2	3	2	3	2	3	3	3	-0.813784527	2	2	2	2	3	2	2	2	1	3	3	2
5425	2	0	2	2	2	2	2	2	2	3	3	-0.233278004	1	1	1	1	1	1	1	1	1	1	1	1
5427	1	1	1	1	2	1	1	2	1	1	3	1.508241564	1	1	1	1	1	1	1	1	1	1	1	1
5429	1	1	2	3	3	2	2	3	3	2	3	-0.813784527	2	2	2	3	2	2	1	2	2	2	3	3
5433	1	1	2	3	3	3	2	2	3	3	2	-0.813784527	2	1	2	999	1	2	999	1	1	999	1	2
5434	1	1	3	3	3	2	2	2	3	2	3	0.347228519	2	2	2	2	2	3	1	1	2	2	2	3
5439	1	1	3	3	3	2	2	2	2	2	2	0.347228519	2	2	2	2	2	2	2	2	2	3	3	3
5441	1	1	2	3	1	3	2	1	3	2	1	0.927735042	1	1	1	1	1	1	1	1	1	1	1	1
5445	1	1	2	2	2	3	2	2	3	3	3	-0.813784527	2	2	2	999	3	2	999	1	1	999	2	2
5450	1	1	2	2	2	2	2	2	3	3	2	-0.233278004	1	2	2	1	2	2	1	2	1	1	3	2
5451	2	0	2	3	3	3	2	2	3	3	2	0.927735042	1	2	2	1	2	2	1	1	999	1	2	999
5455	1	1	3	2	3	3	3	3	3	3	3	-1.39429105	2	1	2	3	1	3	2	1	2	3	1	3
5464	1	1	2	3	3	2	2	3	3	2	3	-0.813784527	2	2	2	3	2	3	1	2	2	2	3	3
5465	2	0	1	2	1	1	2	1	1	3	1	-1.39429105	2	2	1	3	2	1	1	1	1	2	2	1
5466	2	0	2	3	999	2	2	999	3	2	999	999	999	2	999	3	2	999	2	1	999	999	2	999
5468	2	0	3	3	3	2	2	2	3	3	2	-0.233278004	2	2	2	3	2	2	2	2	2	3	3	3
5471	1	1	1	1	1	1	1	1	1	1	1	999	1	1	1	1	1	1	1	1	1	1	1	1
